"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: blockTypeStr"
"GeoDriverBenchParams.checkNearestNSWEFFM_T:IPC","thrpt",4,1,2.484421,NaN,"insns/clk",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-loads","thrpt",4,1,50198.613710,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-stores","thrpt",4,1,217.665297,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-load-misses","thrpt",4,1,14.240292,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-loads","thrpt",4,1,41993.247540,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-load-misses","thrpt",4,1,0.000041,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-loads","thrpt",4,1,1.399264,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-store-misses","thrpt",4,1,0.000550,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-stores","thrpt",4,1,0.408635,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branch-misses","thrpt",4,1,12.792558,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branches","thrpt",4,1,59992.890241,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:cycles","thrpt",4,1,136855.488865,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-load-misses","thrpt",4,1,0.468103,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-loads","thrpt",4,1,50307.699292,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-store-misses","thrpt",4,1,0.006898,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-stores","thrpt",4,1,212.821850,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:iTLB-load-misses","thrpt",4,1,1.243259,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:instructions","thrpt",4,1,340006.654648,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T","thrpt",4,5,4430.819684,28.736945,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:CPI","thrpt",4,1,1.173124,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:IPC","thrpt",4,1,0.852425,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-loads","thrpt",4,1,111878.837184,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-stores","thrpt",4,1,1075.645476,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-load-misses","thrpt",4,1,496.449895,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-loads","thrpt",4,1,188808.358885,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-load-misses","thrpt",4,1,0.000092,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-loads","thrpt",4,1,2992.436607,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-store-misses","thrpt",4,1,0.005098,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-stores","thrpt",4,1,40.156527,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branch-misses","thrpt",4,1,24.269803,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branches","thrpt",4,1,81160.445483,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:cycles","thrpt",4,1,688726.164899,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-load-misses","thrpt",4,1,762.054453,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-loads","thrpt",4,1,111903.321456,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-store-misses","thrpt",4,1,1.945992,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-stores","thrpt",4,1,1066.501194,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:iTLB-load-misses","thrpt",4,1,11.001433,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:instructions","thrpt",4,1,587087.435801,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T","thrpt",4,5,738.362140,5.928886,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:CPI","thrpt",4,1,0.864526,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:IPC","thrpt",4,1,1.156703,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-loads","thrpt",4,1,925120.323923,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-stores","thrpt",4,1,16259.857736,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-load-misses","thrpt",4,1,1281.785959,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-loads","thrpt",4,1,1067139.817894,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-load-misses","thrpt",4,1,0.003321,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-loads","thrpt",4,1,466.845142,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-store-misses","thrpt",4,1,0.060323,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-stores","thrpt",4,1,35.746565,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branch-misses","thrpt",4,1,23725.582428,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branches","thrpt",4,1,673958.769598,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:cycles","thrpt",4,1,4193551.269791,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-load-misses","thrpt",4,1,23.356854,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-loads","thrpt",4,1,925765.316783,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-store-misses","thrpt",4,1,0.366918,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-stores","thrpt",4,1,16316.325902,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:iTLB-load-misses","thrpt",4,1,47.517413,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:instructions","thrpt",4,1,4850692.010852,NaN,"#/op",MULTILAYER_BLOCK
